CMOR Table cfMon: CFMIP Monthly-Mean Cloud Diagnostic Fields,,,,,cfMon,mon,,,,,,,,,,,,,
(All Saved on the Atmospheric Grid),,,,,,,,,,,,,,,,,,,
"For further guidance, please see http://www.cfmip.net",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Accretion to Snow,s-1,,,tnsclias,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_accretion_to_snow,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclias,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Evaporation of Melting Ice,s-1,,,tnscliemi,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_evaporation_of_melting_ice,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnscliemi,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Melting to Rain,s-1,,,tnsclimr,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_rain,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclimr,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Melting to Cloud Liquid,s-1,,,tnsclimcl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_cloud_liquid,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclimcl,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Icefall,s-1,,,tnscliif,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_icefall,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnscliif,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Advection,s-1,,,tnsclia,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_advection,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclia,atmos
,,,,,,,,,,,,,,,,,,
2,Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Condensation and Evaporation,s-1,condensed water includes both liquid and ice.,,tnsccwce,tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_condensation_and_evaporation,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsccwce,atmos
2,Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Autoconversion to Rain,s-1,condensed water includes both liquid and ice.,,tnsccwacr,tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_rain,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsccwacr,atmos,
2,Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Autoconversion to Snow,s-1,condensed water includes both liquid and ice.,,tnsccwacs,tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_snow,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsccwacs,atmos,
2,Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Icefall,s-1,condensed water includes both liquid and ice.,,tnsccwif,tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_icefall,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsccwif,atmos,
2,Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Advection,s-1,condensed water includes both liquid and ice.,,tnsccwa,tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_advection,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsccwa,atmos,
"In CMOR Table cfMon: ""CFMIP monthly 4xCO2 2D"" -- monthly mean 2D TOA radiative fluxes  calculated by instantaneously quadrupling CO2. ",,,,,,,,,,,,,,,,,,,
priority,long name,units ,comment ,questions,output variable name ,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency
1,TOA Outgoing Shortwave Radiation in 4XCO2 Atmosphere,W m-2,,,rsut4co2,toa_outgoing_shortwave_flux,,W m-2,time: mean,,,,,up,real,longitude latitude time,rsut4co2,atmos,
1,TOA Outgoing Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rlut4co2,toa_outgoing_longwave_flux,,W m-2,time: mean,,,,,up,real,longitude latitude time,rlut4co2,atmos,
1,TOA Outgoing Clear-Sky Shortwave Radiation 4XCO2 Atmosphere,W m-2,,,rsutcs4co2,toa_outgoing_shortwave_flux_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude time,rsutcs4co2,atmos,
1,TOA Outgoing Clear-Sky Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rlutcs4co2,toa_outgoing_longwave_flux_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude time,rlutcs4co2,atmos,
"In CMOR Table cfMon: ""CFMIP monthly 4xCO2 3D"" -- monthly mean 3-D radiative fluxes  calculated by instantaneously quadrupling CO2. On model half levels, including the surface and the Top of the Atmosphere.",,,,,,,,,,,,,,,,,,,
priority,long name,units ,comment ,questions,output variable name ,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,
1,Upwelling Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rlu4co2,upwelling_longwave_flux_in_air,,W m-2,time: mean,,,,,up,real,longitude latitude alevbnds time,rlu4co2,atmos,
1,Upwelling Shortwave Radiation 4XCO2 Atmosphere,W m-2,,,rsu4co2,upwelling_shortwave_flux_in_air,,W m-2,time: mean,,,,,up,real,longitude latitude alevbnds time,rsu4co2,atmos,
1,Downwelling Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rld4co2,downwelling_longwave_flux_in_air,,W m-2,time: mean,,,,,down,real,longitude latitude alevbnds time,rld4co2,atmos,
1,Downwelling Shortwave Radiation 4XCO2 Atmosphere,W m-2,,,rsd4co2,downwelling_shortwave_flux_in_air,,W m-2,time: mean,,,,,down,real,longitude latitude alevbnds time,rsd4co2,atmos,
1,Upwelling Clear-Sky Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rlucs4co2,upwelling_longwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude alevbnds time,rlucs4co2,atmos,
1,Upwelling Clear-Sky Shortwave Radiation 4XCO2 Atmosphere,W m-2,,,rsucs4co2,upwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude alevbnds time,rsucs4co2,atmos,
1,Downwelling Clear-Sky Longwave Radiation 4XCO2 Atmosphere,W m-2,,,rldcs4co2,downwelling_longwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude alevbnds time,rldcs4co2,atmos,
1,Downwelling Clear-Sky Shortwave Radiation 4XCO2 Atmosphere,W m-2,,,rsdcs4co2,downwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude alevbnds time,rsdcs4co2,atmos,
"In CMOR Table cfMon: ""CFMIP monthly inline"" -- monthly mean in line ISCCP and CALIPSO/PARASOL simulator output ",,,,,,,,,,,,,,,,,,,
priority,long name,units ,comment ,questions,output variable name ,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency
1,ISCCP Total Cloud Fraction,%,,,cltisccp,cloud_area_fraction,,%,time: mean,,,,,,real,longitude latitude time,cltisccp,atmos,
1,ISCCP Mean Cloud Albedo,1,"When computing time-means, weight by the ISCCP Total Cloud Fraction - see  http://www.cfmip.net/README",,albisccp,cloud_albedo,,1,time: mean,,,,,,real,longitude latitude time,albisccp,atmos,
1,ISCCP Mean Cloud Top Pressure,Pa ,"When computing time-means, weight by the ISCCP Total Cloud Fraction - see  http://www.cfmip.net/README",,ctpisccp,air_pressure_at_cloud_top,,Pa ,time: mean,,,,,,real,longitude latitude time,ctpisccp,atmos,
1,ISCCP Cloud Area Fraction,%, 7 levels x 7 tau,,clisccp,isccp_cloud_area_fraction,,%,time: mean,,,,,,real,"longitude latitude plev7, tau, time",clisccp,atmos,
,,,,,,,,,,,,,,,,,,,
1,CALIPSO Total Cloud Fraction,%,,,cltcalipso,cloud_area_fraction,,%,time: mean,,,,,,real,longitude latitude time,cltcalipso,atmos,
1,CALIPSO Low Level Cloud Fraction ,%,,,cllcalipso,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude time p840,cllcalipso,atmos,
1,CALIPSO Mid Level Cloud Fraction ,%,,,clmcalipso,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude time p560,clmcalipso,atmos,
1,CALIPSO High Level Cloud Fraction ,%,,,clhcalipso,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude time p220,clhcalipso,atmos,
1,CALIPSO Cloud Fraction ,%, 40 height levels,,clcalipso,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude alt40 time,clcalipso,atmos,
1,PARASOL Reflectance ,1, 5 bins of solar zenith angle.  This is reflectance as seen at the top of the atmosphere.,,parasolRefl,toa_bidirectional_reflectance,,1,time: mean,,,,,,real,longitude latitude sza5 time,parasolRefl,atmos,
